Node Name	Data Size	Total-time	CPU-time	max-rss	I/O In (read MB)	I/O out (write MB)	mem_mb	disk_mb
217	36.0	14.9482	13.05	890.21	0.0	79.18	1000.0	1000.0
244	33.0	18.4009	13.94	662.57	0.0	71.12	1000.0	1000.0
241	35.0	14.07	12.12	856.82	0.0	171.83	1000.0	1000.0
248	35.0	14.6417	13.08	857.57	0.0	143.74	1000.0	1000.0
215	40.0	16.2799	14.02	971.35	0.0	86.73	1000.0	1000.0
213	35.0	14.8765	13.08	869.2	0.0	145.79	1000.0	1000.0
240	41.0	16.2907	13.98	1013.44	0.0	90.68	1000.0	1000.0
222	36.0	14.3717	12.44	879.87	0.0	78.19	1000.0	1000.0
246	34.0	14.4796	12.56	848.53	0.0	75.28	1000.0	1000.0
222	31.0	12.4332	10.57	754.56	0.0	68.02	1000.0	1000.0
213	16.0	6.9931	5.21	382.59	0.0	34.21	1000.0	1000.0
225	17.0	8.7435	6.79	363.91	0.0	35.68	1000.0	1000.0
217	15.0	6.9671	5.25	359.66	0.0	32.14	1000.0	1000.0
217	15.0	6.4253	4.69	352.23	0.0	31.43	1000.0	1000.0
240	15.0	10.2725	7.98	360.54	0.0	32.09	1000.0	1000.0
246	15.0	6.9916	5.33	371.05	0.0	62.66	1000.0	1000.0
244	17.0	9.104	7.26	420.05	0.0	36.86	1000.0	1000.0
244	14.0	6.2895	4.82	342.96	0.0	57.68	1000.0	1000.0
244	15.0	6.8351	5.22	364.59	0.0	32.59	1000.0	1000.0
241	14.0	6.3137	4.67	335.07	0.0	29.77	1000.0	1000.0
248	17.0	7.37	5.8	423.3	0.0	37.26	1000.0	1000.0
228	16.0	7.2256	5.34	380.91	0.0	34.09	1000.0	1000.0
217	14.0	10.8961	8.41	345.29	0.0	30.62	1000.0	1000.0
248	19.0	8.0722	6.39	475.38	0.0	42.09	1000.0	1000.0
222	17.0	20.8188	14.47	371.38	0.0	36.66	1000.0	1000.0
247	17.0	14.1971	11.43	421.76	0.0	60.73	1000.0	1000.0
227	15.0	6.4493	4.78	359.93	0.0	32.13	1000.0	1000.0
248	20.0	8.6537	6.88	481.83	0.0	42.71	1000.0	1000.0
219	18.0	8.0976	6.32	434.5	0.0	38.36	1000.0	1000.0
246	17.0	8.7514	6.87	366.38	0.0	36.04	1000.0	1000.0
217	16.0	15.5107	12.34	388.21	0.0	39.12	1000.0	1000.0
226	16.0	7.3369	5.7	379.96	0.0	33.9	1000.0	1000.0
222	16.0	13.3549	10.85	389.59	0.0	65.73	1000.0	1000.0
213	18.0	16.2265	13.07	439.39	0.0	38.69	1000.0	1000.0
223	17.0	25.8291	14.33	358.75	0.0	37.43	1000.0	1000.0
227	15.0	6.5695	4.75	319.56	0.0	31.12	1000.0	1000.0
219	16.0	7.3969	5.68	375.42	0.0	33.57	1000.0	1000.0
215	1.6	1.7168	0.24	37.75	0.0	3.35	1000.0	1000.0
213	13.0	6.1416	4.23	269.79	0.0	26.8	1000.0	1000.0
244	13.0	15.5977	12.17	303.79	0.0	50.81	1000.0	1000.0
225	12.0	5.6017	3.8	246.17	0.0	24.44	1000.0	1000.0
244	11.0	5.1654	3.19	234.41	0.0	23.88	1000.0	1000.0
228	9.5	4.9369	3.29	218.26	0.0	20.95	1000.0	1000.0
246	12.0	5.552	3.73	257.23	0.0	25.16	1000.0	1000.0
226	12.0	11.6235	9.06	286.62	0.0	25.19	1000.0	1000.0
221	13.0	6.2411	4.76	287.05	0.0	54.49	1000.0	1000.0
223	12.0	5.4146	3.84	290.32	0.0	25.58	1000.0	1000.0
219	11.0	5.4418	3.74	251.71	0.0	23.97	1000.0	1000.0
221	9.6	4.7509	3.23	242.5	0.0	21.12	1000.0	1000.0
224	13.0	5.7157	3.84	277.82	0.0	28.15	1000.0	1000.0
244	13.0	6.6826	4.81	271.78	0.0	26.88	1000.0	1000.0
224	12.0	5.7	0.0	247.48	0.0	58.07	1000.0	1000.0
215	13.0	5.7437	4.35	321.06	0.0	53.75	1000.0	1000.0
240	13.0	6.0011	4.31	290.46	0.0	28.12	1000.0	1000.0
225	14.0	24.9776	14.47	285.95	0.0	30.07	1000.0	1000.0
227	13.0	6.0472	4.15	290.39	0.0	28.57	1000.0	1000.0
224	12.0	6.4057	4.69	292.04	0.0	25.69	1000.0	1000.0
222	12.0	5.6317	3.8	247.3	0.0	24.78	1000.0	1000.0
219	13.0	6.0059	4.26	276.1	0.0	26.79	1000.0	1000.0
223	12.0	5.6328	3.79	257.04	0.0	62.93	1000.0	1000.0
217	15.0	10.8022	8.43	350.95	0.0	58.92	1000.0	1000.0
226	12.0	5.5545	3.78	254.13	0.0	24.78	1000.0	1000.0
227	13.0	5.6831	3.78	269.8	0.0	27.02	1000.0	1000.0
241	11.0	5.2777	3.78	277.47	0.0	24.35	1000.0	1000.0
244	13.0	5.7363	4.31	283.13	0.0	51.57	1000.0	1000.0
223	11.0	5.4551	3.71	245.35	0.0	23.63	1000.0	1000.0
215	16.0	8.3911	6.9	391.66	0.0	66.09	1000.0	1000.0
221	13.0	5.6927	3.85	271.49	0.0	51.52	1000.0	1000.0
248	13.0	23.1235	14.65	259.43	0.0	27.13	1000.0	1000.0
224	11.0	6.0559	4.27	252.51	0.0	24.31	1000.0	1000.0
246	12.0	5.5325	3.69	262.28	0.0	25.48	1000.0	1000.0
217	8.3	4.0372	2.24	179.6	0.0	18.24	1000.0	1000.0
217	46.0	25.8255	13.96	954.82	0.0	102.0	1000.0	1000.0
228	46.0	27.6505	14.14	937.24	0.0	99.98	1000.0	1000.0
241	46.0	51.2224	43.26	1124.55	0.0	101.1	1000.0	1000.0
227	50.0	20.1833	13.85	1019.65	0.0	109.35	1000.0	1000.0
219	48.0	19.5663	13.82	988.44	0.0	105.78	1000.0	1000.0
240	53.0	75.1827	44.27	1090.18	0.0	117.07	1000.0	1000.0
242	47.0	18.4075	14.08	967.1	0.0	103.44	1000.0	1000.0
217	51.0	20.1372	14.0	1053.57	0.0	113.03	1000.0	1000.0
240	31.0	13.7319	11.8	753.94	0.0	68.02	1000.0	1000.0
224	29.0	12.0825	10.48	706.43	0.0	63.56	1000.0	1000.0
240	30.0	15.9814	13.89	724.78	0.0	65.27	1000.0	1000.0
215	31.0	12.6407	10.95	746.76	0.0	67.41	1000.0	1000.0
228	29.0	12.3095	10.33	693.74	0.0	117.66	1000.0	1000.0
226	33.0	13.48	11.85	791.16	0.0	141.0	1000.0	1000.0
225	33.0	14.0422	12.39	820.44	0.0	137.23	1000.0	1000.0
228	34.0	14.0522	12.34	830.73	0.0	139.23	1000.0	1000.0
219	31.0	12.9294	11.08	761.59	0.0	167.74	1000.0	1000.0
244	37.0	15.2991	13.35	910.66	0.0	81.05	1000.0	1000.0
219	32.0	13.229	11.36	784.1	0.0	70.77	1000.0	1000.0
247	35.0	14.7833	12.94	855.77	0.0	76.11	1000.0	1000.0
242	31.0	12.9611	10.94	754.88	0.0	68.05	1000.0	1000.0
217	17.0	7.7265	5.84	379.35	0.0	36.91	1000.0	1000.0
241	20.0	9.3353	7.41	455.43	0.0	44.16	1000.0	1000.0
244	19.0	8.2346	6.4	420.26	0.0	76.77	1000.0	1000.0
217	20.0	8.4148	6.89	481.48	0.0	42.61	1000.0	1000.0
224	18.0	7.8885	6.29	432.39	0.0	38.09	1000.0	1000.0
222	20.0	8.3122	6.35	435.35	0.0	42.45	1000.0	1000.0
226	19.0	8.3152	6.43	465.89	0.0	41.21	1000.0	1000.0
246	19.0	8.1914	6.3	426.48	0.0	41.14	1000.0	1000.0
239	18.0	7.9281	6.39	432.69	0.0	72.02	1000.0	1000.0
241	21.0	28.7838	14.32	439.58	0.0	46.37	1000.0	1000.0
246	18.0	7.7296	5.88	408.32	0.0	39.71	1000.0	1000.0
239	20.0	8.8051	6.88	451.09	0.0	91.55	1000.0	1000.0
213	23.0	9.9136	7.99	508.79	0.0	95.31	1000.0	1000.0
217	22.0	9.3926	7.92	531.09	0.0	89.38	1000.0	1000.0
225	20.0	28.7597	13.96	421.63	0.0	44.32	1000.0	1000.0
221	22.0	9.4297	7.84	525.44	0.0	46.69	1000.0	1000.0
247	22.0	9.1103	7.36	531.36	0.0	47.23	1000.0	1000.0
240	20.0	8.6001	6.92	493.32	0.0	43.75	1000.0	1000.0
241	19.0	9.9434	8.37	461.82	0.0	77.12	1000.0	1000.0
244	4.8	2.889	1.23	105.23	0.0	10.55	1000.0	1000.0
244	25.0	10.2117	8.38	601.33	0.0	53.71	1000.0	1000.0
240	22.0	9.2382	7.48	541.32	0.0	48.3	1000.0	1000.0
242	21.0	8.8684	7.45	522.1	0.0	92.5	1000.0	1000.0
219	23.0	9.8792	8.25	563.46	0.0	95.0	1000.0	1000.0
222	23.0	9.6837	7.93	554.71	0.0	120.63	1000.0	1000.0
213	23.0	18.3388	14.41	551.93	0.0	49.26	1000.0	1000.0
213	24.0	19.5421	14.34	517.12	0.0	51.85	1000.0	1000.0
224	24.0	12.2887	10.33	573.89	0.0	51.18	1000.0	1000.0
225	27.0	11.3581	9.43	647.88	0.0	58.18	1000.0	1000.0
246	25.0	10.7272	8.88	606.53	0.0	54.24	1000.0	1000.0
247	24.0	10.2844	8.43	577.82	0.0	51.55	1000.0	1000.0
219	27.0	28.7912	14.51	556.18	0.0	59.48	1000.0	1000.0
217	26.0	10.7431	8.98	642.36	0.0	57.61	1000.0	1000.0
215	24.0	10.1387	8.31	579.75	0.0	51.79	1000.0	1000.0
213	24.0	9.4152	7.83	578.94	0.0	97.52	1000.0	1000.0
244	27.0	11.1458	9.4	654.18	0.0	58.63	1000.0	1000.0
227	25.0	10.6498	9.05	607.16	0.0	131.41	1000.0	1000.0
223	23.0	42.423	14.44	470.64	0.0	49.79	1000.0	1000.0
213	8.3	4.8742	3.23	195.61	0.0	18.24	1000.0	1000.0
244	28.0	11.6738	9.8	682.75	0.0	61.31	1000.0	1000.0
240	27.0	11.6231	9.81	655.34	0.0	58.8	1000.0	1000.0
248	25.0	10.4508	8.8	597.23	0.0	53.42	1000.0	1000.0
244	28.0	15.3441	13.51	690.48	0.0	62.04	1000.0	1000.0
241	25.0	10.5761	8.93	611.95	0.0	103.31	1000.0	1000.0
222	26.0	11.1519	9.44	642.3	0.0	70.41	1000.0	1000.0
213	27.0	11.4064	0.0	663.6	0.0	59.61	1000.0	1000.0
244	30.0	12.8678	10.92	722.29	0.0	64.94	1000.0	1000.0
221	30.0	11.9882	10.54	691.81	0.0	157.84	1000.0	1000.0
226	28.0	12.1374	10.28	680.97	0.0	61.17	1000.0	1000.0
223	30.0	50.8372	44.44	730.87	0.0	65.79	1000.0	1000.0
242	31.0	12.6006	10.41	746.45	0.0	123.35	1000.0	1000.0
221	28.0	12.1723	10.26	674.98	0.0	60.6	1000.0	1000.0
241	27.0	14.355	12.41	649.73	0.0	58.34	1000.0	1000.0
225	32.0	13.5689	11.9	779.37	0.0	132.95	1000.0	1000.0
228	27.0	11.1986	9.29	649.42	0.0	58.25	1000.0	1000.0
246	17.0	17.2895	13.84	418.66	0.0	36.91	1000.0	1000.0
241	8.0	4.6236	2.77	174.35	0.0	33.29	1000.0	1000.0
219	7.5	3.9277	2.21	166.81	0.0	16.58	1000.0	1000.0
213	7.3	3.8538	2.18	165.6	0.0	16.17	1000.0	1000.0
242	6.8	3.5373	1.69	171.02	0.0	14.97	1000.0	1000.0
248	7.8	4.3684	2.65	178.2	0.0	17.19	1000.0	1000.0
226	6.1	3.3004	1.74	140.02	0.0	13.34	1000.0	1000.0
224	6.8	4.026	2.17	145.59	0.0	14.95	1000.0	1000.0
240	7.8	4.037	2.19	168.08	0.0	17.14	1000.0	1000.0
225	7.7	4.3427	2.65	175.62	0.0	16.97	1000.0	1000.0
226	8.8	4.6011	2.78	188.41	0.0	19.39	1000.0	1000.0
241	7.9	11.0168	8.09	198.55	0.0	17.48	1000.0	1000.0
241	6.2	3.7216	2.17	156.99	0.0	13.62	1000.0	1000.0
221	7.7	10.8278	8.07	192.73	0.0	16.96	1000.0	1000.0
244	8.2	4.2392	2.64	208.37	0.0	18.05	1000.0	1000.0
221	6.6	3.4571	1.73	142.91	0.0	14.55	1000.0	1000.0
219	6.6	9.4834	6.51	168.5	0.0	14.6	1000.0	1000.0
248	6.9	3.6788	2.22	161.05	0.0	28.64	1000.0	1000.0
240	8.8	4.7382	3.18	225.43	0.0	19.5	1000.0	1000.0
228	8.2	4.4926	2.7	184.99	0.0	18.13	1000.0	1000.0
219	7.2	3.7126	2.14	181.97	0.0	15.98	1000.0	1000.0
227	6.7	4.0329	2.2	144.19	0.0	14.73	1000.0	1000.0
240	7.2	4.1155	2.29	181.14	0.0	15.9	1000.0	1000.0
222	9.3	4.8707	3.23	217.57	0.0	20.57	1000.0	1000.0
213	7.2	3.8069	2.21	166.5	0.0	15.93	1000.0	1000.0
217	9.4	4.7733	3.19	238.29	0.0	20.74	1000.0	1000.0
246	9.6	4.9222	3.21	223.8	0.0	21.3	1000.0	1000.0
219	7.2	10.1839	0.0	180.5	0.0	38.64	1000.0	1000.0
226	7.8	4.2544	2.66	194.79	0.0	17.14	1000.0	1000.0
226	6.8	6.0466	3.68	172.04	0.0	15.0	1000.0	1000.0
228	9.3	4.7625	3.21	235.68	0.0	20.5	1000.0	1000.0
247	7.3	3.7727	2.24	182.77	0.0	16.07	1000.0	1000.0
244	7.6	4.2166	2.7	190.75	0.0	16.79	1000.0	1000.0
213	9.8	4.9281	3.2	226.0	0.0	21.59	1000.0	1000.0
227	9.0	4.1086	2.31	200.95	0.0	19.85	1000.0	1000.0
224	7.3	4.0773	2.27	184.04	0.0	16.19	1000.0	1000.0
217	8.3	4.4792	2.75	189.29	0.0	18.42	1000.0	1000.0
224	7.7	4.3086	2.66	177.93	0.0	17.05	1000.0	1000.0
240	7.6	4.2868	2.7	191.36	0.0	16.85	1000.0	1000.0
224	7.6	4.1744	2.68	189.45	0.0	31.48	1000.0	1000.0
227	11.0	5.3268	3.72	263.97	0.0	23.21	1000.0	1000.0
221	7.9	4.2326	2.71	198.16	0.0	17.49	1000.0	1000.0
217	9.1	4.6006	2.76	198.16	0.0	20.03	1000.0	1000.0
217	7.5	4.2622	2.57	188.89	0.0	16.64	1000.0	1000.0
226	6.6	3.4772	1.74	141.07	0.0	14.5	1000.0	1000.0
240	1.6	1.7033	0.22	37.54	0.0	3.35	1000.0	1000.0
222	36.0	18.7523	13.95	740.32	0.0	78.14	1000.0	1000.0
242	32.0	13.2324	11.32	778.16	0.0	70.23	1000.0	1000.0
213	36.0	16.113	14.11	889.96	0.0	79.19	1000.0	1000.0
213	35.0	14.5828	12.85	857.35	0.0	143.68	1000.0	1000.0
247	35.0	14.3198	12.56	857.24	0.0	151.24	1000.0	1000.0
247	40.0	16.1666	13.9	970.45	0.0	86.73	1000.0	1000.0
225	35.0	14.7585	12.84	869.04	0.0	77.23	1000.0	1000.0
246	41.0	16.4814	13.97	926.19	0.0	90.68	1000.0	1000.0
223	36.0	15.888	14.13	878.56	0.0	78.19	1000.0	1000.0
217	34.0	13.1805	11.46	847.86	0.0	75.28	1000.0	1000.0
223	41.0	17.7312	14.03	855.77	0.0	89.42	1000.0	1000.0
222	31.0	16.3007	14.03	689.11	0.0	68.02	1000.0	1000.0
225	16.0	6.6644	4.9	382.43	0.0	46.67	1000.0	1000.0
242	17.0	7.246	5.82	356.23	0.0	75.01	1000.0	1000.0
247	15.0	6.3686	4.85	361.0	0.0	32.14	1000.0	1000.0
217	15.0	6.8964	5.31	353.04	0.0	31.43	1000.0	1000.0
213	15.0	6.2346	4.35	320.18	0.0	32.09	1000.0	1000.0
227	15.0	13.5373	11.07	371.2	0.0	62.66	1000.0	1000.0
213	17.0	7.3415	5.82	419.57	0.0	69.57	1000.0	1000.0
247	14.0	6.6136	4.76	312.25	0.0	30.56	1000.0	1000.0
226	15.0	13.41	11.03	364.59	0.0	78.12	1000.0	1000.0
241	17.0	7.2661	5.4	424.18	0.0	37.26	1000.0	1000.0
241	16.0	6.8312	5.42	338.4	0.0	64.33	1000.0	1000.0
247	14.0	6.1947	4.39	344.05	0.0	30.62	1000.0	1000.0
248	17.0	7.7336	5.84	375.58	0.0	69.2	1000.0	1000.0
244	17.0	7.2549	5.84	421.25	0.0	82.23	1000.0	1000.0
241	17.0	7.8078	6.3	416.25	0.0	69.02	1000.0	1000.0
213	20.0	10.0503	8.46	482.37	0.0	42.71	1000.0	1000.0
244	18.0	7.4755	5.9	435.0	0.0	38.36	1000.0	1000.0
227	17.0	7.1465	5.37	367.66	0.0	36.04	1000.0	1000.0
221	16.0	6.8653	5.38	389.64	0.0	34.75	1000.0	1000.0
246	18.0	9.339	7.41	439.14	0.0	38.69	1000.0	1000.0
242	16.0	6.8095	5.32	375.32	0.0	63.36	1000.0	1000.0
224	1.6	1.7647	0.22	37.21	0.0	3.35	1000.0	1000.0
244	46.0	19.0153	13.88	953.7	0.0	102.0	1000.0	1000.0
247	46.0	24.724	13.9	935.74	0.0	99.98	1000.0	1000.0
225	46.0	18.2411	14.03	945.41	0.0	101.09	1000.0	1000.0
248	50.0	18.9902	13.98	1021.11	0.0	109.34	1000.0	1000.0
221	48.0	39.6304	13.91	988.89	0.0	105.78	1000.0	1000.0
223	53.0	20.7101	13.97	1089.3	0.0	117.07	1000.0	1000.0
215	47.0	18.6522	14.18	967.83	0.0	103.44	1000.0	1000.0
226	51.0	20.0858	14.05	1053.12	0.0	113.03	1000.0	1000.0
217	31.0	12.3298	10.51	754.55	0.0	68.02	1000.0	1000.0
215	11.0	5.9711	4.16	249.8	0.0	23.88	1000.0	1000.0
219	32.0	12.7891	10.96	774.62	0.0	69.87	1000.0	1000.0
213	30.0	13.9052	12.04	724.2	0.0	65.27	1000.0	1000.0
219	31.0	13.1557	11.29	746.79	0.0	67.41	1000.0	1000.0
226	29.0	13.327	11.44	694.0	0.0	62.34	1000.0	1000.0
248	33.0	13.9678	12.02	790.61	0.0	71.34	1000.0	1000.0
240	34.0	15.4011	13.63	832.19	0.0	153.95	1000.0	1000.0
217	31.0	12.7128	10.83	760.99	0.0	68.68	1000.0	1000.0
228	32.0	13.9021	11.94	783.51	0.0	70.77	1000.0	1000.0
223	35.0	14.7268	13.07	857.55	0.0	152.04	1000.0	1000.0
227	31.0	13.0301	11.48	754.55	0.0	128.45	1000.0	1000.0
226	17.0	15.0572	0.0	419.99	0.0	90.13	1000.0	1000.0
224	20.0	10.6723	8.53	497.86	0.0	44.16	1000.0	1000.0
239	19.0	16.2648	13.51	460.47	0.0	76.82	1000.0	1000.0
219	20.0	9.5013	7.61	481.5	0.0	42.61	1000.0	1000.0
246	18.0	8.0579	6.35	433.13	0.0	38.09	1000.0	1000.0
213	19.0	8.56	6.54	465.66	0.0	41.21	1000.0	1000.0
213	19.0	8.1277	6.05	464.9	0.0	41.14	1000.0	1000.0
224	18.0	8.1688	6.36	433.73	0.0	38.16	1000.0	1000.0
247	21.0	9.6228	7.89	521.85	0.0	46.37	1000.0	1000.0
239	18.0	8.1691	6.25	450.56	0.0	39.71	1000.0	1000.0
244	21.0	8.8534	7.4	502.98	0.0	84.36	1000.0	1000.0
248	21.0	8.7494	6.66	472.82	0.0	86.45	1000.0	1000.0
223	23.0	9.0101	7.46	558.66	0.0	49.78	1000.0	1000.0
247	22.0	21.06	14.3	447.14	0.0	47.35	1000.0	1000.0
239	20.0	8.8041	6.92	454.46	0.0	107.55	1000.0	1000.0
244	20.0	8.5966	6.86	490.79	0.0	82.12	1000.0	1000.0
246	20.0	9.1796	7.41	492.83	0.0	43.66	1000.0	1000.0
239	22.0	9.5882	7.91	525.45	0.0	46.69	1000.0	1000.0
223	20.0	9.5599	7.63	493.39	0.0	43.75	1000.0	1000.0
221	19.0	8.5233	6.68	462.1	0.0	40.86	1000.0	1000.0
241	4.8	3.4899	1.43	105.91	0.0	10.55	1000.0	1000.0
241	25.0	10.2403	8.33	600.12	0.0	53.71	1000.0	1000.0
217	21.0	8.4613	6.82	521.88	0.0	46.37	1000.0	1000.0
225	23.0	9.9892	8.43	564.31	0.0	50.33	1000.0	1000.0
247	23.0	9.5454	7.87	565.59	0.0	50.46	1000.0	1000.0
222	23.0	10.3888	8.9	507.72	0.0	106.16	1000.0	1000.0
228	23.0	9.457	7.83	552.72	0.0	49.25	1000.0	1000.0
248	24.0	9.8086	7.92	524.76	0.0	96.6	1000.0	1000.0
222	27.0	11.232	9.49	648.58	0.0	109.82	1000.0	1000.0
215	25.0	10.3928	8.5	606.55	0.0	54.24	1000.0	1000.0
241	24.0	9.7692	7.82	530.71	0.0	51.55	1000.0	1000.0
225	27.0	11.2262	9.47	662.87	0.0	59.48	1000.0	1000.0
222	26.0	14.0514	0.0	642.61	0.0	140.71	1000.0	1000.0
227	24.0	10.3701	8.84	579.09	0.0	97.52	1000.0	1000.0
240	27.0	14.0202	12.04	613.7	0.0	110.68	1000.0	1000.0
244	25.0	9.9019	8.0	608.34	0.0	54.42	1000.0	1000.0
226	23.0	9.3352	7.46	558.2	0.0	49.79	1000.0	1000.0
248	8.3	4.2131	2.75	210.36	0.0	19.75	1000.0	1000.0
240	27.0	10.8434	9.02	654.16	0.0	120.15	1000.0	1000.0
219	25.0	10.0179	8.33	597.62	0.0	53.42	1000.0	1000.0
247	28.0	12.8445	11.03	690.9	0.0	117.11	1000.0	1000.0
224	25.0	24.5765	14.39	513.59	0.0	54.74	1000.0	1000.0
221	26.0	10.8821	9.16	641.9	0.0	134.42	1000.0	1000.0
221	27.0	11.561	9.96	664.56	0.0	59.61	1000.0	1000.0
217	30.0	12.3791	10.48	720.99	0.0	122.59	1000.0	1000.0
248	30.0	13.441	11.55	724.83	0.0	65.21	1000.0	1000.0
224	28.0	12.0597	10.48	681.83	0.0	61.17	1000.0	1000.0
226	30.0	13.472	11.52	729.68	0.0	65.78	1000.0	1000.0
219	31.0	26.2807	13.9	627.07	0.0	67.36	1000.0	1000.0
217	28.0	12.5858	10.79	674.27	0.0	60.6	1000.0	1000.0
224	27.0	10.8019	8.89	649.5	0.0	58.34	1000.0	1000.0
244	32.0	12.5759	10.86	779.72	0.0	132.95	1000.0	1000.0
226	27.0	10.9616	9.47	648.14	0.0	109.94	1000.0	1000.0
223	17.0	7.7861	0.0	377.68	0.0	75.43	1000.0	1000.0
219	39.0	36.2193	14.37	799.0	0.0	84.83	1000.0	1000.0
224	37.0	14.503	12.63	906.04	0.0	152.28	1000.0	1000.0
215	38.0	15.5839	14.01	937.41	0.0	157.89	1000.0	1000.0
225	36.0	13.9034	12.1	891.59	0.0	80.7	1000.0	1000.0
242	39.0	21.5294	14.07	811.11	0.0	86.06	1000.0	1000.0
244	43.0	17.5307	13.85	908.59	0.0	94.63	1000.0	1000.0
242	41.0	16.191	14.1	1003.12	0.0	89.72	1000.0	1000.0
215	40.0	15.1673	13.47	983.29	0.0	165.76	1000.0	1000.0
242	41.0	16.2943	13.88	929.11	0.0	90.35	1000.0	1000.0
240	41.0	16.9026	13.91	904.11	0.0	90.98	1000.0	1000.0
217	24.0	9.8397	7.83	526.72	0.0	97.01	1000.0	1000.0
