Node Name	Data Size	Total-time	CPU-time	max-rss	I/O In (read MB)	I/O out (write MB)	mem_mb	disk_mb
224	31.0	29.0992	13.87	641.03	0.0	68.86	1000.0	1000.0
224	23.0	18.3306	14.26	469.47	0.0	49.8	1000.0	1000.0
220	77.0	83.1687	73.19	1666.77	0.0	170.17	1000.0	1000.0
242	69.0	59.5218	44.0	1361.02	0.0	151.42	1000.0	1000.0
216	77.0	90.9735	74.66	1530.21	0.0	170.6	1000.0	1000.0
242	66.0	79.8936	73.7	1571.21	0.0	145.33	1000.0	1000.0
220	59.0	54.2121	44.1	1208.09	0.0	130.19	1000.0	1000.0
247	63.0	57.7023	44.17	1287.64	0.0	139.06	1000.0	1000.0
216	70.0	76.4681	44.13	1385.12	0.0	153.43	1000.0	1000.0
225	72.0	81.2402	73.95	1722.32	0.0	159.48	1000.0	1000.0
213	63.0	52.2593	44.11	1277.58	0.0	137.92	1000.0	1000.0
220	75.0	65.3885	44.05	1483.15	0.0	165.31	1000.0	1000.0
216	68.0	55.9655	44.52	1359.18	0.0	149.71	1000.0	1000.0
241	63.0	53.5283	44.01	1293.56	0.0	139.7	1000.0	1000.0
246	73.0	59.886	44.05	1451.13	0.0	160.87	1000.0	1000.0
216	72.0	65.1774	44.12	1441.13	0.0	159.75	1000.0	1000.0
213	67.0	81.0624	74.79	1608.07	0.0	148.79	1000.0	1000.0
225	72.0	81.2969	74.02	1706.48	0.0	298.46	1000.0	1000.0
221	68.0	61.048	44.17	1355.25	0.0	150.08	1000.0	1000.0
221	41.0	37.3458	14.09	853.68	0.0	90.83	1000.0	1000.0
224	81.0	84.1357	74.29	1752.17	0.0	179.27	1000.0	1000.0
223	91.0	128.0081	104.26	1847.16	0.0	201.21	1000.0	1000.0
244	86.0	84.9756	74.07	1843.84	0.0	189.3	1000.0	1000.0
213	71.0	81.6945	74.37	1690.45	0.0	157.02	1000.0	1000.0
248	79.0	65.6907	44.2	1581.71	0.0	175.55	1000.0	1000.0
225	82.0	112.1322	104.6	1953.47	0.0	181.16	1000.0	1000.0
246	84.0	69.9261	44.06	1672.16	0.0	185.72	1000.0	1000.0
241	72.0	59.9393	37.86	1423.59	3.16	158.5	1000.0	1000.0
228	86.0	71.7817	44.1	1700.77	0.0	189.81	1000.0	1000.0
246	80.0	66.4881	44.11	1589.21	0.0	177.23	1000.0	1000.0
246	79.0	66.7023	44.18	1571.78	0.0	174.42	1000.0	1000.0
247	91.0	76.0474	71.48	1943.5	2.86	381.03	1000.0	1000.0
242	87.0	86.1765	72.52	1824.25	0.0	192.21	1000.0	1000.0
217	86.0	74.8405	44.31	1735.67	0.0	360.97	1000.0	1000.0
248	49.0	42.8738	13.95	1004.39	0.0	107.57	1000.0	1000.0
213	42.0	37.9967	14.03	872.8	0.0	92.94	1000.0	1000.0
228	38.0	35.6974	14.12	777.7	0.0	82.37	1000.0	1000.0
222	46.0	43.4883	14.19	1009.92	0.0	101.42	1000.0	1000.0
222	45.0	36.2309	14.15	934.41	0.0	99.8	1000.0	1000.0
242	46.0	40.0245	14.17	947.11	0.0	101.2	1000.0	1000.0
244	40.0	38.9057	14.28	829.32	0.0	88.11	1000.0	1000.0
216	35.0	14.9124	12.97	867.21	0.0	145.46	1000.0	1000.0
221	37.0	35.2518	12.71	756.48	0.0	80.02	1000.0	1000.0
217	36.0	30.612	5.2	755.22	1.15	79.9	1000.0	1000.0
228	44.0	35.9742	14.03	897.37	0.0	95.67	1000.0	1000.0
221	44.0	39.6025	14.06	912.96	0.0	97.42	1000.0	1000.0
225	43.0	36.9752	13.42	894.94	1.89	95.28	1000.0	1000.0
